num,solar_date,solar_yun,ganji,lunar_date,lunar_yun,month_code,month_24,day_time,daeun_man,daeun_woman,harak_date,harak_daytime1,harak_daytime2,yunju,wolju,ilju,div_hour,div_minute
35055,1995-12-23,0,무자,1995-11-02,0,L,0,162329,5,5,1995-12-17,171657,181632,11,24,24,0,0
35056,1995-12-24,0,기축,1995-11-03,0,L,0,172329,6,4,1995-12-18,181632,191608,11,24,25,0,0
35057,1995-12-25,0,경인,1995-11-04,0,L,0,182329,6,4,1995-12-19,191608,201543,11,24,26,0,0
35058,1995-12-26,0,신묘,1995-11-05,0,L,0,192329,6,4,1995-12-20,201543,211519,11,24,27,0,0
35059,1995-12-27,0,임진,1995-11-06,0,L,0,202329,7,3,1995-12-21,211519,221455,11,24,28,0,0
35060,1995-12-28,0,계사,1995-11-07,0,L,0,212329,7,3,1995-12-22,221455,231430,11,24,29,0,0
35061,1995-12-29,0,갑오,1995-11-08,0,L,0,222329,7,3,1995-12-23,231430,241405,11,24,30,0,0
35062,1995-12-30,0,을미,1995-11-09,0,L,0,232329,8,2,1995-12-24,241405,251341,11,24,31,0,0
35063,1995-12-31,0,병신,1995-11-10,0,L,0,242329,8,2,1995-12-25,251341,261317,11,24,32,0,0
35064,1996-01-01,0,정유,1995-11-11,0,L,0,252329,8,2,1995-12-26,261317,271252,11,24,33,0,0
35065,1996-01-02,0,무술,1995-11-12,0,L,0,262329,9,1,1995-12-27,271252,281228,11,24,34,0,0
35066,1996-01-03,0,기해,1995-11-13,0,L,0,272329,9,1,1995-12-28,281228,291203,11,24,35,0,0
35067,1996-01-04,0,경자,1995-11-14,0,L,0,282329,9,1,1995-12-29,291203,301138,11,24,36,0,0
35068,1996-01-05,0,신축,1995-11-15,0,L,0,292329,10,1,1995-12-30,301138,11043,11,24,37,0,0
35069,1996-01-06,0,임인,1995-11-16,0,A,1,1043,,,1995-01-01,11043,21019,11,24,38,10,32
35070,1996-01-07,0,계묘,1995-11-17,0,A,1,11043,1,9,1995-01-02,21019,30956,11,25,39,0,0
35071,1996-01-08,0,갑진,1995-11-18,0,A,1,21043,1,9,1995-01-03,30956,40932,11,25,40,0,0
35072,1996-01-09,0,을사,1995-11-19,0,A,1,31043,1,9,1995-01-04,40932,50909,11,25,41,0,0
35073,1996-01-10,0,병오,1995-11-20,0,A,1,41043,1,8,1995-01-05,50909,60845,11,25,42,0,0
35074,1996-01-11,0,정미,1995-11-21,0,A,1,51043,2,8,1995-01-06,60845,70823,11,25,43,0,0
35075,1996-01-12,0,무신,1995-11-22,0,A,1,61043,2,8,1995-01-07,70823,80759,11,25,44,0,0
35076,1996-01-13,0,기유,1995-11-23,0,A,1,71043,2,7,1995-01-08,80759,90736,11,25,45,0,0
35077,1996-01-14,0,경술,1995-11-24,0,A,1,81043,3,7,1995-01-09,90736,100712,11,25,46,0,0
35078,1996-01-15,0,신해,1995-11-25,0,A,1,91043,3,7,1995-01-10,100712,110649,11,25,47,0,0
35079,1996-01-16,0,임자,1995-11-26,0,A,1,101043,3,6,1995-01-11,110649,120625,11,25,48,0,0
35080,1996-01-17,0,계축,1995-11-27,0,A,1,111043,4,6,1995-01-12,120625,130603,11,25,49,0,0
35081,1996-01-18,0,갑인,1995-11-28,0,A,1,121043,4,6,1995-01-13,130603,140539,11,25,50,0,0
35082,1996-01-19,0,을묘,1995-11-29,0,A,1,131043,4,5,1995-01-14,140539,150516,11,25,51,0,0
35083,1996-01-20,0,병진,1995-12-01,0,A,1,141043,5,5,1995-01-15,150516,160452,11,25,52,0,0
35084,1996-01-21,0,정사,1995-12-02,0,A,1,151043,5,5,1995-01-16,160452,170429,11,25,53,3,52
35085,1996-01-22,0,무오,1995-12-03,0,A,1,161043,5,4,1995-01-17,170429,180405,11,25,54,0,0
35086,1996-01-23,0,기미,1995-12-04,0,A,1,171043,6,4,1995-01-18,180405,190343,11,25,55,0,0
35087,1996-01-24,0,경신,1995-12-05,0,A,1,181043,6,4,1995-01-19,190343,200319,11,25,56,0,0
35088,1996-01-25,0,신유,1995-12-06,0,A,1,191043,6,3,1995-01-20,200319,210256,11,25,57,0,0
35089,1996-01-26,0,임술,1995-12-07,0,A,1,201043,7,3,1995-01-21,210256,220232,11,25,58,0,0
35090,1996-01-27,0,계해,1995-12-08,0,A,1,211043,7,3,1995-01-22,220232,230209,11,25,59,0,0
35091,1996-01-28,0,갑자,1995-12-09,0,A,1,221043,7,2,1995-01-23,230209,240145,11,25,0,0,0
35092,1996-01-29,0,을축,1995-12-10,0,A,1,231043,8,2,1995-01-24,240145,250123,11,25,1,0,0
35093,1996-01-30,0,병인,1995-12-11,0,A,1,241043,8,2,1995-01-25,250123,260059,11,25,2,0,0
35094,1996-01-31,0,정묘,1995-12-12,0,A,1,251043,8,1,1995-01-26,260059,270036,11,25,3,0,0
35095,1996-02-01,1,무진,1995-12-13,0,A,1,261043,9,1,1995-01-27,270036,280012,11,25,4,0,0
35096,1996-02-02,1,기사,1995-12-14,0,A,1,271043,9,1,1995-01-28,280012,282349,11,25,5,0,0
35097,1996-02-03,1,경오,1995-12-15,0,A,1,281043,9,1,1995-01-29,282349,12218,11,25,6,0,0
35098,1996-02-04,1,신미,1995-12-16,0,B,2,2218,,,1996-02-01,12218,22206,11,25,7,22,8
35099,1996-02-05,1,임신,1995-12-17,0,B,2,12218,10,1,1996-02-02,22206,32154,12,26,8,0,0
35100,1996-02-06,1,계유,1995-12-18,0,B,2,22218,9,1,1996-02-03,32154,42142,12,26,9,0,0
35101,1996-02-07,1,갑술,1995-12-19,0,B,2,32218,9,1,1996-02-04,42142,52130,12,26,10,0,0
35102,1996-02-08,1,을해,1995-12-20,0,B,2,42218,9,1,1996-02-05,52130,62118,12,26,11,0,0
35103,1996-02-09,1,병자,1995-12-21,0,B,2,52218,8,2,1996-02-06,62118,72106,12,26,12,0,0
35104,1996-02-10,1,정축,1995-12-22,0,B,2,62218,8,2,1996-02-07,72106,82055,12,26,13,0,0
35105,1996-02-11,1,무인,1995-12-23,0,B,2,72218,8,2,1996-02-08,82055,92043,12,26,14,0,0
35106,1996-02-12,1,기묘,1995-12-24,0,B,2,82218,7,3,1996-02-09,92043,102031,12,26,15,0,0
35107,1996-02-13,1,경진,1995-12-25,0,B,2,92218,7,3,1996-02-10,102031,112019,12,26,16,0,0
35108,1996-02-14,1,신사,1995-12-26,0,B,2,102218,7,3,1996-02-11,112019,122007,12,26,17,0,0
35109,1996-02-15,1,임오,1995-12-27,0,B,2,112218,6,4,1996-02-12,122007,131955,12,26,18,0,0
35110,1996-02-16,1,계미,1995-12-28,0,B,2,122218,6,4,1996-02-13,131955,141943,12,26,19,0,0
35111,1996-02-17,1,갑신,1995-12-29,0,B,2,132218,6,4,1996-02-14,141943,151932,12,26,20,0,0
35112,1996-02-18,1,을유,1995-12-30,0,B,2,142218,5,5,1996-02-15,151932,161920,12,26,21,0,0
35113,1996-02-19,1,병술,1996-01-01,0,B,2,152218,5,5,1996-02-16,161920,171908,12,26,22,18,3
35114,1996-02-20,1,정해,1996-01-02,0,B,2,162218,5,5,1996-02-17,171908,181856,12,26,23,0,0
35115,1996-02-21,1,무자,1996-01-03,0,B,2,172218,4,6,1996-02-18,181856,191844,12,26,24,0,0
35116,1996-02-22,1,기축,1996-01-04,0,B,2,182218,4,6,1996-02-19,191844,201832,12,26,25,0,0
35117,1996-02-23,1,경인,1996-01-05,0,B,2,192218,4,6,1996-02-20,201832,211820,12,26,26,0,0
35118,1996-02-24,1,신묘,1996-01-06,0,B,2,202218,3,7,1996-02-21,211820,221809,12,26,27,0,0
35119,1996-02-25,1,임진,1996-01-07,0,B,2,212218,3,7,1996-02-22,221809,231757,12,26,28,0,0
35120,1996-02-26,1,계사,1996-01-08,0,B,2,222218,3,7,1996-02-23,231757,241745,12,26,29,0,0
35121,1996-02-27,1,갑오,1996-01-09,0,B,2,232218,2,8,1996-02-24,241745,251733,12,26,30,0,0
35122,1996-02-28,1,을미,1996-01-10,0,B,2,242218,2,8,1996-02-25,251733,261721,12,26,31,0,0
35123,1996-02-29,1,병신,1996-01-11,0,B,2,252218,2,8,1996-02-26,261721,271709,12,26,32,0,0
35124,1996-03-01,0,정유,1996-01-12,0,B,2,262218,1,9,1996-02-27,271709,281657,12,26,33,0,0
35125,1996-03-02,0,무술,1996-01-13,0,B,2,272218,1,9,1996-02-28,281657,291646,12,26,34,0,0
35126,1996-03-03,0,기해,1996-01-14,0,B,2,282218,1,9,1996-02-29,291646,301634,12,26,35,0,0
35127,1996-03-04,0,경자,1996-01-15,0,B,2,292218,1,10,1996-02-30,301634,11614,12,26,36,0,0
35128,1996-03-05,0,신축,1996-01-16,0,C,3,1614,,,1996-03-01,11614,21623,12,26,37,16,11
35129,1996-03-06,0,임인,1996-01-17,0,C,3,11614,10,1,1996-03-02,21623,31632,12,27,38,0,0
35130,1996-03-07,0,계묘,1996-01-18,0,C,3,21614,9,1,1996-03-03,31632,41642,12,27,39,0,0
35131,1996-03-08,0,갑진,1996-01-19,0,C,3,31614,9,1,1996-03-04,41642,51651,12,27,40,0,0
35132,1996-03-09,0,을사,1996-01-20,0,C,3,41614,9,1,1996-03-05,51651,61700,12,27,41,0,0
35133,1996-03-10,0,병오,1996-01-21,0,C,3,51614,8,2,1996-03-06,61700,71710,12,27,42,0,0
35134,1996-03-11,0,정미,1996-01-22,0,C,3,61614,8,2,1996-03-07,71710,81719,12,27,43,0,0
35135,1996-03-12,0,무신,1996-01-23,0,C,3,71614,8,2,1996-03-08,81719,91728,12,27,44,0,0
35136,1996-03-13,0,기유,1996-01-24,0,C,3,81614,7,3,1996-03-09,91728,101738,12,27,45,0,0
35137,1996-03-14,0,경술,1996-01-25,0,C,3,91614,7,3,1996-03-10,101738,111748,12,27,46,0,0
35138,1996-03-15,0,신해,1996-01-26,0,C,3,101614,7,3,1996-03-11,111748,121757,12,27,47,0,0
35139,1996-03-16,0,임자,1996-01-27,0,C,3,111614,6,4,1996-03-12,121757,131807,12,27,48,0,0
35140,1996-03-17,0,계축,1996-01-28,0,C,3,121614,6,4,1996-03-13,131807,141816,12,27,49,0,0
35141,1996-03-18,0,갑인,1996-01-29,0,C,3,131614,6,4,1996-03-14,141816,151825,12,27,50,0,0
35142,1996-03-19,0,을묘,1996-02-01,0,C,3,141614,5,5,1996-03-15,151825,161835,12,27,51,0,0
35143,1996-03-20,0,병진,1996-02-02,0,2,3,151614,5,5,1996-03-16,161835,171844,12,27,52,17,6
35144,1996-03-21,0,정사,1996-02-03,0,C,3,161614,5,5,1996-03-17,171844,181853,12,27,53,0,0
35145,1996-03-22,0,무오,1996-02-04,0,C,3,171614,4,6,1996-03-18,181853,191903,12,27,54,0,0
35146,1996-03-23,0,기미,1996-02-05,0,C,3,181614,4,6,1996-03-19,191903,201912,12,27,55,0,0
35147,1996-03-24,0,경신,1996-02-06,0,C,3,191614,4,6,1996-03-20,201912,211922,12,27,56,0,0
35148,1996-03-25,0,신유,1996-02-07,0,C,3,201614,3,7,1996-03-21,211922,221932,12,27,57,0,0
35149,1996-03-26,0,임술,1996-02-08,0,C,3,211614,3,7,1996-03-22,221932,231941,12,27,58,0,0
35150,1996-03-27,0,계해,1996-02-09,0,C,3,221614,3,7,1996-03-23,231941,241950,12,27,59,0,0
35151,1996-03-28,0,갑자,1996-02-10,0,C,3,231614,2,8,1996-03-24,241950,252000,12,27,0,0,0
35152,1996-03-29,0,을축,1996-02-11,0,C,3,241614,2,8,1996-03-25,252000,262009,12,27,1,0,0
35153,1996-03-30,0,병인,1996-02-12,0,C,3,251614,2,8,1996-03-26,262009,272018,12,27,2,0,0
35154,1996-03-31,0,정묘,1996-02-13,0,C,3,261614,1,9,1996-03-27,272018,282028,12,27,3,0,0
35155,1996-04-01,0,무진,1996-02-14,0,C,3,271614,1,9,1996-03-28,282028,292037,12,27,4,0,0
35156,1996-04-02,0,기사,1996-02-15,0,C,3,281614,1,9,1996-03-29,292037,302046,12,27,5,0,0
35157,1996-04-03,0,경오,1996-02-16,0,C,3,291614,1,10,1996-03-30,302046,12057,12,27,6,0,0
35158,1996-04-04,0,신미,1996-02-17,0,D,4,2057,,,1996-04-01,12057,22132,12,27,7,21,3
35159,1996-04-05,0,임신,1996-02-18,0,D,4,12057,10,1,1996-04-02,22132,32207,12,28,8,0,0
35160,1996-04-06,0,계유,1996-02-19,0,D,4,22057,10,1,1996-04-03,32207,42242,12,28,9,0,0
35161,1996-04-07,0,갑술,1996-02-20,0,D,4,32057,9,1,1996-04-04,42242,52317,12,28,10,0,0
35162,1996-04-08,0,을해,1996-02-21,0,D,4,42057,9,1,1996-04-05,52317,62352,12,28,11,0,0
35163,1996-04-09,0,병자,1996-02-22,0,D,4,52057,9,2,1996-04-06,62352,80027,12,28,12,0,0
35164,1996-04-10,0,정축,1996-02-23,0,D,4,62057,8,2,1996-04-06,62352,80027,12,28,13,0,0
35165,1996-04-11,0,무인,1996-02-24,0,D,4,72057,8,2,1996-04-07,80027,90102,12,28,14,0,0
35166,1996-04-12,0,기묘,1996-02-25,0,D,4,82057,8,3,1996-04-08,90102,100137,12,28,15,0,0
35167,1996-04-13,0,경진,1996-02-26,0,D,4,92057,7,3,1996-04-09,100137,110212,12,28,16,0,0
35168,1996-04-14,0,신사,1996-02-27,0,D,4,102057,7,3,1996-04-10,110212,120247,12,28,17,0,0
35169,1996-04-15,0,임오,1996-02-28,0,D,4,112057,7,4,1996-04-11,120247,130322,12,28,18,0,0
35170,1996-04-16,0,계미,1996-02-29,0,D,4,122057,6,4,1996-04-12,130322,140357,12,28,19,0,0
35171,1996-04-17,0,갑신,1996-02-30,0,D,4,132057,6,4,1996-04-13,140357,150432,12,28,20,0,0
35172,1996-04-18,0,을유,1996-03-01,0,D,4,142057,6,5,1996-04-14,150432,160507,12,28,21,0,0
35173,1996-04-19,0,병술,1996-03-02,0,D,4,152057,5,5,1996-04-15,160507,170542,12,28,22,0,0
35174,1996-04-20,0,정해,1996-03-03,0,D,4,162057,5,5,1996-04-16,170542,180617,12,28,23,4,14
35175,1996-04-21,0,무자,1996-03-04,0,D,4,172057,5,6,1996-04-17,180617,190652,12,28,24,0,0
35176,1996-04-22,0,기축,1996-03-05,0,D,4,182057,4,6,1996-04-18,190652,200727,12,28,25,0,0
35177,1996-04-23,0,경인,1996-03-06,0,D,4,192057,4,6,1996-04-19,200727,210802,12,28,26,0,0
35178,1996-04-24,0,신묘,1996-03-07,0,D,4,202057,4,7,1996-04-20,210802,220837,12,28,27,0,0
35179,1996-04-25,0,임진,1996-03-08,0,D,4,212057,3,7,1996-04-21,220837,230912,12,28,28,0,0
35180,1996-04-26,0,계사,1996-03-09,0,D,4,222057,3,7,1996-04-22,230912,240947,12,28,29,0,0
35181,1996-04-27,0,갑오,1996-03-10,0,D,4,232057,3,8,1996-04-23,240947,251022,12,28,30,0,0
35182,1996-04-28,0,을미,1996-03-11,0,D,4,242057,2,8,1996-04-24,251022,261057,12,28,31,0,0
35183,1996-04-29,0,병신,1996-03-12,0,D,4,252057,2,8,1996-04-25,261057,271132,12,28,32,0,0
35184,1996-04-30,0,정유,1996-03-13,0,D,4,262057,2,9,1996-04-26,271132,281207,12,28,33,0,0
35185,1996-05-01,0,무술,1996-03-14,0,D,4,272057,1,9,1996-04-27,281207,291242,12,28,34,0,0
35186,1996-05-02,0,기해,1996-03-15,0,D,4,282057,1,9,1996-04-28,291242,301317,12,28,35,0,0
35187,1996-05-03,0,경자,1996-03-16,0,D,4,292057,1,10,1996-04-29,301317,311352,12,28,36,0,0
35188,1996-05-04,0,신축,1996-03-17,0,D,4,302057,1,10,1996-04-30,311352,11427,12,28,37,0,0
35189,1996-05-05,0,임인,1996-03-18,0,E,5,1427,,,1996-05-01,11427,21523,12,28,38,14,26
35190,1996-05-06,0,계묘,1996-03-19,0,E,5,11427,10,1,1996-05-02,21523,31620,12,29,39,0,0
35191,1996-05-07,0,갑진,1996-03-20,0,E,5,21427,10,1,1996-05-03,31620,41716,12,29,40,0,0
35192,1996-05-08,0,을사,1996-03-21,0,E,5,31427,9,1,1996-05-04,41716,51813,12,29,41,0,0
35193,1996-05-09,0,병오,1996-03-22,0,E,5,41427,9,1,1996-05-05,51813,61909,12,29,42,0,0
35194,1996-05-10,0,정미,1996-03-23,0,E,5,51427,9,2,1996-05-06,61909,72006,12,29,43,0,0
35195,1996-05-11,0,무신,1996-03-24,0,E,5,61427,8,2,1996-05-07,72006,82102,12,29,44,0,0
35196,1996-05-12,0,기유,1996-03-25,0,E,5,71427,8,2,1996-05-08,82102,92159,12,29,45,0,0
35197,1996-05-13,0,경술,1996-03-26,0,E,5,81427,8,3,1996-05-09,92159,102255,12,29,46,0,0
35198,1996-05-14,0,신해,1996-03-27,0,E,5,91427,7,3,1996-05-10,102255,112352,12,29,47,0,0
35199,1996-05-15,0,임자,1996-03-28,0,E,5,101427,7,3,1996-05-11,112352,130048,12,29,48,0,0
35200,1996-05-16,0,계축,1996-03-29,0,E,5,111427,7,4,1996-05-11,112352,130048,12,29,49,0,0
35201,1996-05-17,0,갑인,1996-04-01,0,E,5,121427,6,4,1996-05-12,130048,140144,12,29,50,0,0
35202,1996-05-18,0,을묘,1996-04-02,0,E,5,131427,6,4,1996-05-13,140144,150241,12,29,51,0,0
35203,1996-05-19,0,병진,1996-04-03,0,E,5,141427,6,5,1996-05-14,150241,160337,12,29,52,0,0
35204,1996-05-20,0,정사,1996-04-04,0,E,5,151427,5,5,1996-05-15,160337,170434,12,29,53,0,0
35205,1996-05-21,0,무오,1996-04-05,0,E,5,161427,5,5,1996-05-16,170434,180530,12,29,54,3,26
35206,1996-05-22,0,기미,1996-04-06,0,E,5,171427,5,6,1996-05-17,180530,190627,12,29,55,0,0
35207,1996-05-23,0,경신,1996-04-07,0,E,5,181427,4,6,1996-05-18,190627,200723,12,29,56,0,0
35208,1996-05-24,0,신유,1996-04-08,0,E,5,191427,4,6,1996-05-19,200723,210820,12,29,57,0,0
35209,1996-05-25,0,임술,1996-04-09,0,E,5,201427,4,7,1996-05-20,210820,220916,12,29,58,0,0
35210,1996-05-26,0,계해,1996-04-10,0,E,5,211427,3,7,1996-05-21,220916,231013,12,29,59,0,0
35211,1996-05-27,0,갑자,1996-04-11,0,E,5,221427,3,7,1996-05-22,231013,241109,12,29,0,0,0
35212,1996-05-28,0,을축,1996-04-12,0,E,5,231427,3,8,1996-05-23,241109,251206,12,29,1,0,0
35213,1996-05-29,0,병인,1996-04-13,0,E,5,241427,2,8,1996-05-24,251206,261302,12,29,2,0,0
35214,1996-05-30,0,정묘,1996-04-14,0,E,5,251427,2,8,1996-05-25,261302,271359,12,29,3,0,0
35215,1996-05-31,0,무진,1996-04-15,0,E,5,261427,2,9,1996-05-26,271359,281455,12,29,4,0,0
35216,1996-06-01,0,기사,1996-04-16,0,E,5,271427,1,9,1996-05-27,281455,291552,12,29,5,0,0
35217,1996-06-02,0,경오,1996-04-17,0,E,5,281427,1,9,1996-05-28,291552,301648,12,29,6,0,0
35218,1996-06-03,0,신미,1996-04-18,0,E,5,291427,1,10,1996-05-29,301648,311745,12,29,7,0,0
35219,1996-06-04,0,임신,1996-04-19,0,E,5,301427,1,10,1996-05-30,311745,11847,12,29,8,0,0
35220,1996-06-05,0,계유,1996-04-20,0,F,6,1847,,,1996-06-01,11847,21955,12,29,9,18,39
35221,1996-06-06,0,갑술,1996-04-21,0,F,6,11847,10,1,1996-06-02,21955,32103,12,30,10,0,0
35222,1996-06-07,0,을해,1996-04-22,0,F,6,21847,10,1,1996-06-03,32103,42212,12,30,11,0,0
35223,1996-06-08,0,병자,1996-04-23,0,F,6,31847,10,1,1996-06-04,42212,52320,12,30,12,0,0
35224,1996-06-09,0,정축,1996-04-24,0,F,6,41847,9,1,1996-06-05,52320,70028,12,30,13,0,0
35225,1996-06-10,0,무인,1996-04-25,0,F,6,51847,9,2,1996-06-05,52320,70028,12,30,14,0,0
35226,1996-06-11,0,기묘,1996-04-26,0,F,6,61847,9,2,1996-06-06,70028,80136,12,30,15,0,0
35227,1996-06-12,0,경진,1996-04-27,0,F,6,71847,8,2,1996-06-07,80136,90244,12,30,16,0,0
35228,1996-06-13,0,신사,1996-04-28,0,F,6,81847,8,3,1996-06-08,90244,100353,12,30,17,0,0
35229,1996-06-14,0,임오,1996-04-29,0,F,6,91847,8,3,1996-06-09,100353,110501,12,30,18,0,0
35230,1996-06-15,0,계미,1996-04-30,0,F,6,101847,7,3,1996-06-10,110501,120609,12,30,19,0,0
35231,1996-06-16,0,갑신,1996-05-01,0,F,6,111847,7,4,1996-06-11,120609,130718,12,30,20,0,0
35232,1996-06-17,0,을유,1996-05-02,0,F,6,121847,7,4,1996-06-12,130718,140826,12,30,21,0,0
35233,1996-06-18,0,병술,1996-05-03,0,F,6,131847,6,4,1996-06-13,140826,150934,12,30,22,0,0
35234,1996-06-19,0,정해,1996-05-04,0,F,6,141847,6,5,1996-06-14,150934,161043,12,30,23,0,0
35235,1996-06-20,0,무자,1996-05-05,0,F,6,151847,6,5,1996-06-15,161043,171151,12,30,24,0,0
35236,1996-06-21,0,기축,1996-05-06,0,0,6,161847,5,5,1996-06-16,171151,181259,12,30,25,11,25
35237,1996-06-22,0,경인,1996-05-07,0,F,6,171847,5,6,1996-06-17,181259,191408,12,30,26,0,0
35238,1996-06-23,0,신묘,1996-05-08,0,F,6,181847,5,6,1996-06-18,191408,201516,12,30,27,0,0
35239,1996-06-24,0,임진,1996-05-09,0,F,6,191847,4,6,1996-06-19,201516,211624,12,30,28,0,0
35240,1996-06-25,0,계사,1996-05-10,0,F,6,201847,4,7,1996-06-20,211624,221733,12,30,29,0,0
35241,1996-06-26,0,갑오,1996-05-11,0,F,6,211847,4,7,1996-06-21,221733,231841,12,30,30,0,0
35242,1996-06-27,0,을미,1996-05-12,0,F,6,221847,3,7,1996-06-22,231841,241949,12,30,31,0,0
35243,1996-06-28,0,병신,1996-05-13,0,F,6,231847,3,8,1996-06-23,241949,252058,12,30,32,0,0
35244,1996-06-29,0,정유,1996-05-14,0,F,6,241847,3,8,1996-06-24,252058,262206,12,30,33,0,0
35245,1996-06-30,0,무술,1996-05-15,0,F,6,251847,2,8,1996-06-25,262206,272314,12,30,34,0,0
35246,1996-07-01,0,기해,1996-05-16,0,F,6,261847,2,9,1996-06-26,272314,290023,12,30,35,0,0
35247,1996-07-02,0,경자,1996-05-17,0,F,6,271847,2,9,1996-06-26,272314,290023,12,30,36,0,0
35248,1996-07-03,0,신축,1996-05-18,0,F,6,281847,1,9,1996-06-27,290023,300131,12,30,37,0,0
35249,1996-07-04,0,임인,1996-05-19,0,F,6,291847,1,10,1996-06-28,300131,310239,12,30,38,0,0
35250,1996-07-05,0,계묘,1996-05-20,0,F,6,301847,1,10,1996-06-29,310239,320347,12,30,39,0,0
35251,1996-07-06,0,갑진,1996-05-21,0,F,6,311847,1,10,1996-06-30,320347,10456,12,30,40,0,0
35252,1996-07-07,0,을사,1996-05-22,0,G,7,456,,,1996-07-01,10456,20603,12,30,41,4,56
35253,1996-07-08,0,병오,1996-05-23,0,G,7,10456,10,1,1996-07-02,20603,30711,12,31,42,0,0
35254,1996-07-09,0,정미,1996-05-24,0,G,7,20456,10,1,1996-07-03,30711,40819,12,31,43,0,0
35255,1996-07-10,0,무신,1996-05-25,0,G,7,30456,9,1,1996-07-04,40819,50927,12,31,44,0,0
35256,1996-07-11,0,기유,1996-05-26,0,G,7,40456,9,1,1996-07-05,50927,61034,12,31,45,0,0
35257,1996-07-12,0,경술,1996-05-27,0,G,7,50456,9,2,1996-07-06,61034,71143,12,31,46,0,0
35258,1996-07-13,0,신해,1996-05-28,0,G,7,60456,8,2,1996-07-07,71143,81250,12,31,47,0,0
35259,1996-07-14,0,임자,1996-05-29,0,G,7,70456,8,2,1996-07-08,81250,91358,12,31,48,0,0
35260,1996-07-15,0,계축,1996-05-30,0,G,7,80456,8,3,1996-07-09,91358,101506,12,31,49,0,0
35261,1996-07-16,0,갑인,1996-06-01,0,G,7,90456,7,3,1996-07-10,101506,111614,12,31,50,0,0
35262,1996-07-17,0,을묘,1996-06-02,0,G,7,100456,7,3,1996-07-11,111614,121721,12,31,51,0,0
35263,1996-07-18,0,병진,1996-06-03,0,G,7,110456,7,4,1996-07-12,121721,131830,12,31,52,0,0
35264,1996-07-19,0,정사,1996-06-04,0,G,7,120456,6,4,1996-07-13,131830,141937,12,31,53,0,0
35265,1996-07-20,0,무오,1996-06-05,0,G,7,130456,6,4,1996-07-14,141937,152045,12,31,54,0,0
35266,1996-07-21,0,기미,1996-06-06,0,G,7,140456,6,5,1996-07-15,152045,162153,12,31,55,0,0
35267,1996-07-22,0,경신,1996-06-07,0,G,7,150456,5,5,1996-07-16,162153,172301,12,31,56,22,18
35268,1996-07-23,0,신유,1996-06-08,0,G,7,160456,5,5,1996-07-17,172301,190008,12,31,57,0,0
35269,1996-07-24,0,임술,1996-06-09,0,G,7,170456,5,6,1996-07-17,172301,190008,12,31,58,0,0
35270,1996-07-25,0,계해,1996-06-10,0,G,7,180456,4,6,1996-07-18,190008,200115,12,31,59,0,0
35271,1996-07-26,0,갑자,1996-06-11,0,G,7,190456,4,6,1996-07-19,200115,210223,12,31,0,0,0
35272,1996-07-27,0,을축,1996-06-12,0,G,7,200456,4,7,1996-07-20,210223,220331,12,31,1,0,0
35273,1996-07-28,0,병인,1996-06-13,0,G,7,210456,3,7,1996-07-21,220331,230439,12,31,2,0,0
35274,1996-07-29,0,정묘,1996-06-14,0,G,7,220456,3,7,1996-07-22,230439,240546,12,31,3,0,0
35275,1996-07-30,0,무진,1996-06-15,0,G,7,230456,3,8,1996-07-23,240546,250655,12,31,4,0,0
35276,1996-07-31,0,기사,1996-06-16,0,G,7,240456,2,8,1996-07-24,250655,260802,12,31,5,0,0
35277,1996-08-01,0,경오,1996-06-17,0,G,7,250456,2,8,1996-07-25,260802,270910,12,31,6,0,0
35278,1996-08-02,0,신미,1996-06-18,0,G,7,260456,2,9,1996-07-26,270910,281017,12,31,7,0,0
35279,1996-08-03,0,임신,1996-06-19,0,G,7,270456,1,9,1996-07-27,281017,291125,12,31,8,0,0
35280,1996-08-04,0,계유,1996-06-20,0,G,7,280456,1,9,1996-07-28,291125,301232,12,31,9,0,0
35281,1996-08-05,0,갑술,1996-06-21,0,G,7,290456,1,10,1996-07-29,301232,311340,12,31,10,0,0
35282,1996-08-06,0,을해,1996-06-22,0,G,7,300456,1,10,1996-07-30,311340,11454,12,31,11,0,0
35283,1996-08-07,0,병자,1996-06-23,0,H,8,1454,,,1996-08-01,11454,21547,12,31,12,14,43
35284,1996-08-08,0,정축,1996-06-24,0,H,8,11454,10,1,1996-08-02,21547,31641,12,32,13,0,0
35285,1996-08-09,0,무인,1996-06-25,0,H,8,21454,10,1,1996-08-03,31641,41734,12,32,14,0,0
35286,1996-08-10,0,기묘,1996-06-26,0,H,8,31454,9,1,1996-08-04,41734,51829,12,32,15,0,0
35287,1996-08-11,0,경진,1996-06-27,0,H,8,41454,9,1,1996-08-05,51829,61922,12,32,16,0,0
35288,1996-08-12,0,신사,1996-06-28,0,H,8,51454,9,2,1996-08-06,61922,72016,12,32,17,0,0
35289,1996-08-13,0,임오,1996-06-29,0,H,8,61454,8,2,1996-08-07,72016,82109,12,32,18,0,0
35290,1996-08-14,0,계미,1996-07-01,0,H,8,71454,8,2,1996-08-08,82109,92204,12,32,19,0,0
35291,1996-08-15,0,갑신,1996-07-02,0,H,8,81454,8,3,1996-08-09,92204,102257,12,32,20,0,0
35292,1996-08-16,0,을유,1996-07-03,0,H,8,91454,7,3,1996-08-10,102257,112351,12,32,21,0,0
35293,1996-08-17,0,병술,1996-07-04,0,H,8,101454,7,3,1996-08-11,112351,130044,12,32,22,0,0
