local_datetime,timezone,longitude_deg,latitude_deg,year_pillar,month_pillar,day_pillar,hour_pillar,month_term,delta_t_seconds,dataset_version,notes
1960-01-11T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,戊戌,,小寒,,SL-DB-v10.4,"{""num"": ""21925"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-13"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""51643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-12T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,己亥,,小寒,,SL-DB-v10.4,"{""num"": ""21926"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-14"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""61643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-13T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,庚子,,小寒,,SL-DB-v10.4,"{""num"": ""21927"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-15"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""71643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-14T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,辛丑,,小寒,,SL-DB-v10.4,"{""num"": ""21928"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-16"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""81643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-15T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,壬寅,,小寒,,SL-DB-v10.4,"{""num"": ""21929"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-17"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""91643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-16T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,癸卯,,小寒,,SL-DB-v10.4,"{""num"": ""21930"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-18"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""101643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-17T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,甲辰,,小寒,,SL-DB-v10.4,"{""num"": ""21931"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-19"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""111643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-18T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,乙巳,,小寒,,SL-DB-v10.4,"{""num"": ""21932"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-20"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""121643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-19T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,丙午,,小寒,,SL-DB-v10.4,"{""num"": ""21933"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-21"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""131643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-20T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,丁未,,小寒,,SL-DB-v10.4,"{""num"": ""21934"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-22"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""141643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-21T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,戊申,,小寒,,SL-DB-v10.4,"{""num"": ""21935"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-23"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""151643"", ""div_hour"": ""10"", ""div_minute"": ""28""}"
1960-01-22T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,己酉,,小寒,,SL-DB-v10.4,"{""num"": ""21936"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-24"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""161643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-23T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,庚戌,,小寒,,SL-DB-v10.4,"{""num"": ""21937"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-25"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""171643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-24T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,辛亥,,小寒,,SL-DB-v10.4,"{""num"": ""21938"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-26"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""181643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-25T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,壬子,,小寒,,SL-DB-v10.4,"{""num"": ""21939"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-27"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""191643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-26T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,癸丑,,小寒,,SL-DB-v10.4,"{""num"": ""21940"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-28"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""201643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-27T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,甲寅,,小寒,,SL-DB-v10.4,"{""num"": ""21941"", ""solar_yun"": ""0"", ""lunar_date"": ""1959-12-29"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""211643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-28T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,乙卯,,小寒,,SL-DB-v10.4,"{""num"": ""21942"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-01-01"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""221643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-29T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,丙辰,,小寒,,SL-DB-v10.4,"{""num"": ""21943"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-01-02"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""231643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-30T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,丁巳,,小寒,,SL-DB-v10.4,"{""num"": ""21944"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-01-03"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""241643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-01-31T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,戊午,,小寒,,SL-DB-v10.4,"{""num"": ""21945"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-01-04"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""251643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-01T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,己未,,小寒,,SL-DB-v10.4,"{""num"": ""21946"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-05"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""261643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-02T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,庚申,,小寒,,SL-DB-v10.4,"{""num"": ""21947"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-06"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""271643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-03T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,辛酉,,小寒,,SL-DB-v10.4,"{""num"": ""21948"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-07"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""281643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-04T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,壬戌,,小寒,,SL-DB-v10.4,"{""num"": ""21949"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-08"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""291643"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-05T12:00:00,Asia/Seoul,126.9784,37.5665,己亥,丁丑,癸亥,,小寒,,SL-DB-v10.4,"{""num"": ""21950"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-09"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""301643"", ""div_hour"": ""4"", ""div_minute"": ""44""}"
1960-02-06T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,甲子,,立春,,SL-DB-v10.4,"{""num"": ""21951"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-10"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-07T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,乙丑,,立春,,SL-DB-v10.4,"{""num"": ""21952"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-11"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""10424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-08T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,丙寅,,立春,,SL-DB-v10.4,"{""num"": ""21953"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-12"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""20424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-09T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,丁卯,,立春,,SL-DB-v10.4,"{""num"": ""21954"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-13"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""30424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-10T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,戊辰,,立春,,SL-DB-v10.4,"{""num"": ""21955"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-14"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""40424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-11T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,己巳,,立春,,SL-DB-v10.4,"{""num"": ""21956"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-15"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""50424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-12T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,庚午,,立春,,SL-DB-v10.4,"{""num"": ""21957"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-16"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""60424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-13T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,辛未,,立春,,SL-DB-v10.4,"{""num"": ""21958"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-17"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""70424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-14T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,壬申,,立春,,SL-DB-v10.4,"{""num"": ""21959"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-18"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""80424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-15T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,癸酉,,立春,,SL-DB-v10.4,"{""num"": ""21960"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-19"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""90424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-16T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,甲戌,,立春,,SL-DB-v10.4,"{""num"": ""21961"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-20"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""100424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-17T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,乙亥,,立春,,SL-DB-v10.4,"{""num"": ""21962"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-21"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""110424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-18T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,丙子,,立春,,SL-DB-v10.4,"{""num"": ""21963"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-22"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""120424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-19T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,丁丑,,立春,,SL-DB-v10.4,"{""num"": ""21964"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-23"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""130424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-20T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,戊寅,,立春,,SL-DB-v10.4,"{""num"": ""21965"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-24"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""140424"", ""div_hour"": ""0"", ""div_minute"": ""39""}"
1960-02-21T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,己卯,,立春,,SL-DB-v10.4,"{""num"": ""21966"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-25"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""150424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-22T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,庚辰,,立春,,SL-DB-v10.4,"{""num"": ""21967"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-26"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""160424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-23T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,辛巳,,立春,,SL-DB-v10.4,"{""num"": ""21968"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-27"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""170424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-24T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,壬午,,立春,,SL-DB-v10.4,"{""num"": ""21969"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-28"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""180424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-25T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,癸未,,立春,,SL-DB-v10.4,"{""num"": ""21970"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-29"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""190424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-26T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,甲申,,立春,,SL-DB-v10.4,"{""num"": ""21971"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-01-30"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""200424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-27T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,乙酉,,立春,,SL-DB-v10.4,"{""num"": ""21972"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-02-01"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""210424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-28T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,丙戌,,立春,,SL-DB-v10.4,"{""num"": ""21973"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-02-02"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""220424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-02-29T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,丁亥,,立春,,SL-DB-v10.4,"{""num"": ""21974"", ""solar_yun"": ""1"", ""lunar_date"": ""1960-02-03"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""230424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-01T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,戊子,,立春,,SL-DB-v10.4,"{""num"": ""21975"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-04"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""240424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-02T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,己丑,,立春,,SL-DB-v10.4,"{""num"": ""21976"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-05"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""250424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-03T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,庚寅,,立春,,SL-DB-v10.4,"{""num"": ""21977"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-06"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""260424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-04T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,戊寅,辛卯,,立春,,SL-DB-v10.4,"{""num"": ""21978"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-07"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""270424"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-05T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,己卯,壬辰,,驚蟄,,SL-DB-v10.4,"{""num"": ""21979"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-08"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""2237"", ""div_hour"": ""22"", ""div_minute"": ""47""}"
1960-03-06T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,己卯,癸巳,,驚蟄,,SL-DB-v10.4,"{""num"": ""21980"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-09"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""12237"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-07T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,己卯,甲午,,驚蟄,,SL-DB-v10.4,"{""num"": ""21981"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-10"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""22237"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-08T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,己卯,乙未,,驚蟄,,SL-DB-v10.4,"{""num"": ""21982"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-11"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""32237"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-09T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,己卯,丙申,,驚蟄,,SL-DB-v10.4,"{""num"": ""21983"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-12"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""42237"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-10T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,己卯,丁酉,,驚蟄,,SL-DB-v10.4,"{""num"": ""21984"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-13"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""52237"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-11T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,己卯,戊戌,,驚蟄,,SL-DB-v10.4,"{""num"": ""21985"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-14"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""62237"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-12T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,己卯,己亥,,驚蟄,,SL-DB-v10.4,"{""num"": ""21986"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-15"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""72237"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-13T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,己卯,庚子,,驚蟄,,SL-DB-v10.4,"{""num"": ""21987"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-16"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""82237"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1960-03-14T12:00:00,Asia/Seoul,126.9784,37.5665,庚子,己卯,辛丑,,驚蟄,,SL-DB-v10.4,"{""num"": ""21988"", ""solar_yun"": ""0"", ""lunar_date"": ""1960-02-17"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""92237"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
