term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1936-01-06T12:32:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1936-02-05T00:08:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1936-03-05T18:11:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1936-04-04T23:03:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1936-05-05T16:26:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1936-06-05T20:39:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1936-07-07T06:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1936-08-07T16:43:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1936-09-07T19:35:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1936-10-08T11:11:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1936-11-07T14:18:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1936-12-07T07:08:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
