term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1988-01-06T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1988-02-04T14:36:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1988-03-05T08:39:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1988-04-04T13:31:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1988-05-05T06:54:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1988-06-05T11:07:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1988-07-06T21:24:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1988-08-07T07:11:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1988-09-07T10:03:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1988-10-08T01:39:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1988-11-07T04:46:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1988-12-06T21:36:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
