term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2008-01-05T23:20:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2008-02-04T10:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2008-03-05T04:59:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2008-04-04T09:51:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2008-05-05T03:14:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2008-06-05T07:27:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2008-07-06T17:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2008-08-07T03:31:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2008-09-07T06:23:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2008-10-07T21:59:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2008-11-07T01:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2008-12-06T17:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
