term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2003-01-05T18:15:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2003-02-04T05:51:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2003-03-05T23:54:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2003-04-05T04:46:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2003-05-05T22:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2003-06-06T02:22:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2003-07-07T12:39:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2003-08-07T22:26:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2003-09-08T01:18:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2003-10-08T16:54:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2003-11-07T20:01:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2003-12-07T12:51:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
