term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2015-01-05T16:03:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2015-02-04T03:39:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2015-03-05T21:42:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2015-04-05T02:34:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2015-05-05T19:57:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2015-06-06T00:10:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2015-07-07T10:27:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2015-08-07T20:14:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2015-09-07T23:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2015-10-08T14:42:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2015-11-07T17:49:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2015-12-07T10:39:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
