term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2018-01-05T09:30:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2018-02-03T21:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2018-03-05T15:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2018-04-04T20:01:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2018-05-05T13:24:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2018-06-05T17:37:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2018-07-07T03:54:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2018-08-07T13:41:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2018-09-07T16:33:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2018-10-08T08:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2018-11-07T11:16:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2018-12-07T04:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
