term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1977-01-05T11:01:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1977-02-03T22:37:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1977-03-05T16:40:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1977-04-04T21:32:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1977-05-05T15:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1977-06-05T19:08:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1977-07-07T05:25:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1977-08-07T15:12:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1977-09-07T18:04:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1977-10-08T09:40:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1977-11-07T12:47:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1977-12-07T05:37:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
