term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1975-01-05T23:23:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1975-02-04T10:59:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1975-03-06T05:02:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1975-04-05T09:54:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1975-05-06T03:17:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1975-06-06T07:30:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1975-07-07T17:47:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1975-08-08T03:34:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1975-09-08T06:26:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1975-10-08T22:02:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1975-11-08T01:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1975-12-07T17:59:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
