term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1993-01-05T08:05:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1993-02-03T19:41:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1993-03-05T13:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1993-04-04T18:36:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1993-05-05T11:59:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1993-06-05T16:12:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1993-07-07T02:29:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1993-08-07T12:16:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1993-09-07T15:08:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1993-10-08T06:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1993-11-07T09:51:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1993-12-07T02:41:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
