term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1983-01-05T21:55:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1983-02-04T09:31:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1983-03-06T03:34:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1983-04-05T08:26:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1983-05-06T01:49:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1983-06-06T06:02:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1983-07-07T16:19:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1983-08-08T02:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1983-09-08T04:58:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1983-10-08T20:34:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1983-11-07T23:41:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1983-12-07T16:31:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
