term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2020-01-05T21:08:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2020-02-04T08:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2020-03-05T02:47:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2020-04-04T07:39:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2020-05-05T01:02:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2020-06-05T05:15:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2020-07-05T15:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2020-08-07T01:19:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2020-09-07T04:11:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2020-10-07T19:47:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2020-11-06T22:54:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2020-12-06T15:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
