term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2028-01-06T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大寒,15,2028-01-20T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2028-02-04T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
雨水,45,2028-02-19T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2028-03-05T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
春分,75,2028-03-20T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2028-04-04T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
穀雨,105,2028-04-19T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2028-05-05T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小滿,135,2028-05-20T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2028-06-05T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
夏至,165,2028-06-21T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2028-07-06T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大暑,195,2028-07-22T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2028-08-07T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
處暑,225,2028-08-22T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2028-09-07T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
秋分,255,2028-09-22T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2028-10-08T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
霜降,285,2028-10-23T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2028-11-07T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小雪,315,2028-11-22T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2028-12-06T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
冬至,345,2028-12-21T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
