term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1931-01-06T07:27:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1931-02-04T19:03:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1931-03-06T13:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1931-04-05T17:58:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1931-05-06T11:21:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1931-06-06T15:34:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1931-07-08T01:51:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1931-08-08T11:38:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1931-09-08T15:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1931-10-09T06:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1931-11-08T09:13:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1931-12-08T02:03:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
