term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2022-01-05T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大寒,15,2022-01-20T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2022-02-04T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
雨水,45,2022-02-19T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2022-03-05T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
春分,75,2022-03-21T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2022-04-05T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
穀雨,105,2022-04-20T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2022-05-05T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小滿,135,2022-05-21T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2022-06-06T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
夏至,165,2022-06-21T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2022-07-07T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大暑,195,2022-07-23T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2022-08-07T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
處暑,225,2022-08-23T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2022-09-08T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
秋分,255,2022-09-23T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2022-10-08T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
霜降,285,2022-10-23T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2022-11-07T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小雪,315,2022-11-22T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2022-12-07T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
冬至,345,2022-12-22T03:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
