term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1980-01-06T04:28:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1980-02-04T16:04:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1980-03-05T10:07:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1980-04-04T15:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1980-05-05T08:22:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1980-06-05T12:35:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1980-07-06T22:52:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1980-08-07T08:39:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1980-09-07T11:31:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1980-10-08T03:07:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1980-11-07T06:14:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1980-12-06T23:04:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
