term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1967-01-06T00:51:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1967-02-04T12:27:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1967-03-06T06:30:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1967-04-05T11:22:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1967-05-06T04:45:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1967-06-06T08:58:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1967-07-07T19:15:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1967-08-08T05:02:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1967-09-08T07:54:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1967-10-08T23:30:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1967-11-08T02:37:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1967-12-07T19:27:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
