term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1981-01-05T10:17:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1981-02-03T21:53:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1981-03-05T15:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1981-04-04T20:48:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1981-05-05T14:11:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1981-06-05T18:24:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1981-07-07T04:41:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1981-08-07T14:28:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1981-09-07T17:20:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1981-10-08T08:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1981-11-07T12:03:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1981-12-07T04:53:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
