term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1949-01-05T16:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1949-02-04T03:45:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1949-03-05T21:48:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1949-04-05T02:40:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1949-05-05T20:03:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1949-06-06T00:16:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1949-07-07T10:33:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1949-08-07T20:20:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1949-09-07T23:12:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1949-10-08T15:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1949-11-07T17:55:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1949-12-07T10:45:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
