term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1948-01-06T10:20:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1948-02-04T21:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1948-03-05T15:59:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1948-04-04T20:51:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1948-05-05T14:14:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1948-06-05T18:27:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1948-07-07T04:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1948-08-07T15:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1948-09-07T17:23:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1948-10-08T08:59:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1948-11-07T12:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1948-12-07T04:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
