term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2021-01-05T12:45:03Z,0.0,POLY_EXTRAPOLATION,quadratic
立春,0,2021-02-04T00:21:33Z,0.0,POLY_EXTRAPOLATION,quadratic
驚蟄,0,2021-03-05T18:24:03Z,0.0,POLY_EXTRAPOLATION,quadratic
清明,0,2021-04-04T22:57:15Z,0.0,POLY_EXTRAPOLATION,quadratic
立夏,0,2021-05-05T16:38:58Z,0.0,POLY_EXTRAPOLATION,quadratic
芒種,0,2021-06-05T20:51:58Z,0.0,POLY_EXTRAPOLATION,quadratic
小暑,0,2021-07-07T04:50:59Z,0.0,POLY_EXTRAPOLATION,quadratic
立秋,0,2021-08-07T15:30:51Z,0.0,POLY_EXTRAPOLATION,quadratic
白露,0,2021-09-07T19:48:57Z,0.0,POLY_EXTRAPOLATION,quadratic
寒露,0,2021-10-08T11:23:47Z,0.0,POLY_EXTRAPOLATION,quadratic
立冬,0,2021-11-07T11:11:38Z,0.0,POLY_EXTRAPOLATION,quadratic
大雪,0,2021-12-07T07:40:02Z,0.0,POLY_EXTRAPOLATION,quadratic
