term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2048-01-05T09:02:44Z,0.0,POLY_EXTRAPOLATION,quadratic
立春,0,2048-02-03T20:26:55Z,0.0,POLY_EXTRAPOLATION,quadratic
驚蟄,0,2048-03-04T14:41:44Z,0.0,POLY_EXTRAPOLATION,quadratic
清明,0,2048-04-03T18:10:09Z,0.0,POLY_EXTRAPOLATION,quadratic
立夏,0,2048-05-04T12:56:22Z,0.0,POLY_EXTRAPOLATION,quadratic
芒種,0,2048-06-04T17:09:31Z,0.0,POLY_EXTRAPOLATION,quadratic
小暑,0,2048-07-05T21:04:50Z,0.0,POLY_EXTRAPOLATION,quadratic
立秋,0,2048-08-06T10:14:37Z,0.0,POLY_EXTRAPOLATION,quadratic
白露,0,2048-09-06T16:09:32Z,0.0,POLY_EXTRAPOLATION,quadratic
寒露,0,2048-10-07T07:40:29Z,0.0,POLY_EXTRAPOLATION,quadratic
立冬,0,2048-11-06T01:46:29Z,0.0,POLY_EXTRAPOLATION,quadratic
大雪,0,2048-12-06T05:50:13Z,0.0,POLY_EXTRAPOLATION,quadratic
