term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1916-01-06T15:20:26Z,45.98,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1916-02-05T03:07:30Z,46.06,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1916-03-05T21:33:05Z,46.14,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1916-04-05T02:56:49Z,46.22,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1916-05-05T20:52:04Z,46.31,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1916-06-06T01:29:39Z,46.39,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1916-07-07T11:56:49Z,46.47,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1916-08-07T21:35:59Z,46.55,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1916-09-08T00:04:05Z,46.63,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1916-10-08T15:06:11Z,46.71,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1916-11-07T17:41:00Z,46.79,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1916-12-07T10:05:40Z,46.87,SAJU_LITE_REFINED,v1.5.10+astro
