term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1937-01-05T17:40:12Z,68.38,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1937-02-04T05:25:10Z,68.47,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1937-03-05T23:44:57Z,68.57,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1937-04-05T04:59:52Z,68.67,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1937-05-05T22:46:16Z,68.76,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1937-06-06T03:17:16Z,68.86,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1937-07-07T13:41:47Z,68.96,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1937-08-07T23:23:20Z,69.06,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1937-09-08T01:58:08Z,69.15,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1937-10-08T17:09:21Z,69.25,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1937-11-07T19:53:07Z,69.35,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1937-12-07T12:24:23Z,69.45,SAJU_LITE_REFINED,v1.5.10+astro
