term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2050-01-05T04:03:49Z,93.04,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2050-02-03T15:38:53Z,93.11,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2050-03-05T09:26:45Z,93.18,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2050-04-04T13:55:38Z,93.26,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2050-05-05T06:53:16Z,93.33,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2050-06-05T10:46:48Z,93.41,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2050-07-06T20:55:54Z,93.48,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2050-08-07T06:48:38Z,93.55,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2050-09-07T09:58:01Z,93.63,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2050-10-08T01:56:42Z,93.70,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2050-11-07T05:28:04Z,93.78,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2050-12-06T22:34:24Z,93.85,SAJU_LITE_REFINED,v1.5.10+astro
