term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1905-01-05T23:22:32Z,36.07,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1905-02-04T11:10:56Z,36.14,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1905-03-06T05:39:56Z,36.21,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1905-04-05T11:08:49Z,36.28,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1905-05-06T05:09:05Z,36.35,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1905-06-06T09:50:45Z,36.42,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1905-07-07T20:19:38Z,36.49,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1905-08-08T05:57:52Z,36.56,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1905-09-08T08:22:32Z,36.63,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1905-10-08T23:20:10Z,36.70,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1905-11-08T01:50:29Z,36.77,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1905-12-07T18:11:44Z,36.84,SAJU_LITE_REFINED,v1.5.10+astro
