term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2024-01-05T20:43:06Z,73.90,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2024-02-04T08:20:10Z,73.95,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2024-03-05T02:14:53Z,73.99,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2024-04-04T06:54:19Z,74.04,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2024-05-05T00:03:01Z,74.09,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2024-06-05T04:05:08Z,74.14,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2024-07-06T14:17:32Z,74.19,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2024-08-07T00:07:30Z,74.24,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2024-09-07T03:08:34Z,74.29,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2024-10-07T18:55:54Z,74.34,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2024-11-06T22:15:57Z,74.39,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2024-12-06T15:13:50Z,74.44,SAJU_LITE_REFINED,v1.5.10+astro
