term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1943-01-06T04:47:51Z,75.49,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1943-02-04T16:32:33Z,75.59,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1943-03-06T10:50:45Z,75.69,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1943-04-05T16:03:49Z,75.79,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1943-05-06T09:47:51Z,75.89,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1943-06-06T14:17:00Z,75.99,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1943-07-08T00:41:00Z,76.09,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1943-08-08T10:23:04Z,76.19,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1943-09-08T12:59:43Z,76.29,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1943-10-09T04:13:18Z,76.40,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1943-11-08T06:59:27Z,76.50,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1943-12-07T23:32:33Z,76.60,SAJU_LITE_REFINED,v1.5.10+astro
