term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1973-01-05T11:24:55Z,114.55,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1973-02-03T23:06:27Z,114.67,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1973-03-05T17:15:41Z,114.78,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1973-04-04T22:15:57Z,114.90,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1973-05-05T15:46:32Z,115.01,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1973-06-05T20:05:40Z,115.13,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1973-07-07T06:25:26Z,115.24,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1973-08-07T16:10:40Z,115.36,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1973-09-07T18:56:26Z,115.47,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1973-10-08T10:22:48Z,115.59,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1973-11-07T13:21:29Z,115.70,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1973-12-07T06:03:49Z,115.82,SAJU_LITE_REFINED,v1.5.10+astro
