term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1949-01-05T15:45:13Z,82.87,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1949-02-04T03:28:52Z,82.97,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1949-03-05T21:45:13Z,83.07,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1949-04-05T02:55:14Z,83.18,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1949-05-05T20:36:15Z,83.28,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1949-06-06T01:03:17Z,83.39,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1949-07-07T11:25:58Z,83.49,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1949-08-07T21:08:34Z,83.60,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1949-09-07T23:46:48Z,83.70,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1949-10-08T15:02:30Z,83.81,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1949-11-07T17:50:54Z,83.91,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1949-12-07T10:25:26Z,84.02,SAJU_LITE_REFINED,v1.5.10+astro
