term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1945-01-05T16:29:39Z,77.92,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1945-02-04T04:14:06Z,78.02,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1945-03-05T22:31:46Z,78.12,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1945-04-05T03:43:54Z,78.22,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1945-05-05T21:27:01Z,78.33,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1945-06-06T01:55:23Z,78.43,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1945-07-07T12:19:06Z,78.53,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1945-08-07T22:01:11Z,78.63,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1945-09-08T00:38:21Z,78.74,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1945-10-08T15:52:36Z,78.84,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1945-11-07T18:39:25Z,78.94,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1945-12-07T11:13:03Z,79.04,SAJU_LITE_REFINED,v1.5.10+astro
