term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1975-01-05T23:04:05Z,117.32,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1975-02-04T10:45:44Z,117.43,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1975-03-06T04:54:35Z,117.55,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1975-04-05T09:54:04Z,117.66,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1975-05-06T03:24:07Z,117.78,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1975-06-06T07:42:34Z,117.89,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1975-07-07T18:02:05Z,118.01,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1975-08-08T03:47:35Z,118.13,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1975-09-08T06:34:24Z,118.24,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1975-10-08T22:01:27Z,118.36,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1975-11-08T01:01:11Z,118.47,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1975-12-07T17:44:09Z,118.59,SAJU_LITE_REFINED,v1.5.10+astro
