term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2000-01-06T00:56:26Z,62.93,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2000-02-04T12:35:59Z,62.96,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2000-03-05T06:37:50Z,62.99,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2000-04-04T11:27:17Z,63.01,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2000-05-05T04:46:48Z,63.04,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2000-06-05T08:57:05Z,63.07,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2000-07-06T19:13:18Z,63.10,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2000-08-07T05:01:11Z,63.12,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2000-09-07T07:55:14Z,63.15,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2000-10-07T23:32:49Z,63.18,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2000-11-07T02:42:50Z,63.21,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2000-12-06T19:33:21Z,63.23,SAJU_LITE_REFINED,v1.5.10+astro
