term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1981-01-05T10:12:47Z,125.69,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1981-02-03T21:53:55Z,125.81,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1981-03-05T16:01:11Z,125.93,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1981-04-04T20:58:32Z,126.04,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1981-05-05T14:26:14Z,126.16,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1981-06-05T18:42:50Z,126.28,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1981-07-07T05:01:42Z,126.39,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1981-08-07T14:47:51Z,126.51,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1981-09-07T17:35:59Z,126.63,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1981-10-08T09:05:24Z,126.75,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1981-11-07T12:07:30Z,126.86,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1981-12-07T04:52:20Z,126.98,SAJU_LITE_REFINED,v1.5.10+astro
