term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1932-01-06T12:38:53Z,62.68,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1932-02-05T00:24:23Z,62.77,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1932-03-05T18:45:13Z,62.86,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1932-04-05T00:02:30Z,62.96,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1932-05-05T17:50:45Z,63.05,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1932-06-05T22:23:04Z,63.14,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1932-07-07T08:48:07Z,63.24,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1932-08-07T18:28:52Z,63.33,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1932-09-07T21:01:42Z,63.42,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1932-10-08T12:10:24Z,63.52,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1932-11-07T14:51:48Z,63.61,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1932-12-07T07:21:13Z,63.71,SAJU_LITE_REFINED,v1.5.10+astro
