term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1941-01-05T17:04:21Z,73.09,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1941-02-04T04:49:10Z,73.19,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1941-03-05T23:08:02Z,73.29,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1941-04-05T04:21:45Z,73.38,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1941-05-05T22:06:43Z,73.48,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1941-06-06T02:36:31Z,73.58,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1941-07-07T13:00:55Z,73.68,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1941-08-07T22:42:50Z,73.78,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1941-09-08T01:19:06Z,73.88,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1941-10-08T16:31:46Z,73.98,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1941-11-07T19:17:16Z,74.08,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1941-12-07T11:49:42Z,74.18,SAJU_LITE_REFINED,v1.5.10+astro
