term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1918-01-06T02:58:01Z,47.93,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1918-02-04T14:44:57Z,48.01,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1918-03-06T09:10:09Z,48.09,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1918-04-05T14:33:05Z,48.18,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1918-05-06T08:27:33Z,48.26,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1918-06-06T13:04:52Z,48.34,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1918-07-07T23:31:46Z,48.42,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1918-08-08T09:11:12Z,48.51,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1918-09-08T11:40:12Z,48.59,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1918-10-09T02:43:06Z,48.67,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1918-11-08T05:19:06Z,48.75,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1918-12-07T21:44:25Z,48.84,SAJU_LITE_REFINED,v1.5.10+astro
