term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2002-01-05T12:36:46Z,63.60,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2002-02-04T00:15:57Z,63.63,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2002-03-05T18:17:16Z,63.66,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2002-04-04T23:05:40Z,63.69,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2002-05-05T16:24:07Z,63.72,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2002-06-05T20:33:52Z,63.75,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2002-07-07T06:49:42Z,63.77,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2002-08-07T16:37:34Z,63.80,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2002-09-07T19:32:02Z,63.83,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2002-10-08T11:10:09Z,63.86,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2002-11-07T14:20:57Z,63.89,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2002-12-07T07:11:59Z,63.92,SAJU_LITE_REFINED,v1.5.10+astro
