term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2011-01-05T16:49:26Z,67.16,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2011-02-04T04:27:49Z,67.20,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2011-03-05T22:26:14Z,67.23,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2011-04-05T03:10:56Z,67.27,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2011-05-05T20:25:26Z,67.31,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2011-06-06T00:32:02Z,67.35,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2011-07-07T10:46:32Z,67.38,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2011-08-07T20:35:27Z,67.42,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2011-09-07T23:33:05Z,67.46,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2011-10-08T15:15:09Z,67.50,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2011-11-07T18:30:11Z,67.53,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2011-12-07T11:24:23Z,67.57,SAJU_LITE_REFINED,v1.5.10+astro
