term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1963-01-06T01:21:29Z,100.98,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1963-02-04T13:04:05Z,101.10,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1963-03-06T07:16:28Z,101.21,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1963-04-05T12:21:13Z,101.32,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1963-05-06T05:56:33Z,101.43,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1963-06-06T10:19:22Z,101.54,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1963-07-07T20:40:28Z,101.65,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1963-08-08T06:24:39Z,101.76,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1963-09-08T09:07:30Z,101.87,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1963-10-09T00:29:23Z,101.99,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1963-11-08T03:23:35Z,102.10,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1963-12-07T20:02:46Z,102.21,SAJU_LITE_REFINED,v1.5.10+astro
