term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1900-01-05T18:05:55Z,32.03,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1900-02-04T05:54:26Z,32.10,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1900-03-06T00:24:55Z,32.16,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1900-04-05T05:55:30Z,32.23,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1900-05-05T23:57:52Z,32.29,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1900-06-06T04:40:44Z,32.36,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1900-07-07T15:10:09Z,32.42,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1900-08-08T00:47:35Z,32.49,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1900-09-08T03:10:56Z,32.55,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1900-10-08T18:06:27Z,32.62,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1900-11-07T20:34:40Z,32.68,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1900-12-07T12:54:42Z,32.75,SAJU_LITE_REFINED,v1.5.10+astro
