term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1907-01-06T11:05:08Z,37.77,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1907-02-04T22:53:23Z,37.84,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1907-03-06T17:22:00Z,37.91,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1907-04-05T22:49:42Z,37.98,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1907-05-06T16:49:10Z,38.06,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1907-06-06T21:30:11Z,38.13,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1907-07-08T07:58:40Z,38.20,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1907-08-08T17:37:02Z,38.27,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1907-09-08T20:02:14Z,38.34,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1907-10-09T11:00:23Z,38.42,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1907-11-08T13:31:30Z,38.49,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1907-12-08T05:53:23Z,38.56,SAJU_LITE_REFINED,v1.5.10+astro
