term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2019-01-05T15:38:53Z,71.08,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2019-02-04T03:16:44Z,71.13,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2019-03-05T21:13:03Z,71.17,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2019-04-05T01:54:58Z,71.22,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2019-05-05T19:06:11Z,71.26,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2019-06-05T23:10:09Z,71.31,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2019-07-07T09:23:35Z,71.35,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2019-08-07T19:13:18Z,71.40,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2019-09-07T22:13:03Z,71.44,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2019-10-08T13:58:32Z,71.49,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2019-11-07T17:16:28Z,71.53,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2019-12-07T10:13:03Z,71.58,SAJU_LITE_REFINED,v1.5.10+astro
