term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1956-01-06T08:22:00Z,91.78,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1956-02-04T20:05:31Z,91.89,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1956-03-05T14:19:29Z,92.00,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1956-04-04T19:27:01Z,92.10,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1956-05-05T13:05:15Z,92.21,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1956-06-05T17:29:55Z,92.32,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1956-07-07T03:52:04Z,92.43,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1956-08-07T13:35:27Z,92.54,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1956-09-07T16:16:19Z,92.65,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1956-10-08T07:35:27Z,92.75,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1956-11-07T10:27:08Z,92.86,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1956-12-07T03:04:12Z,92.97,SAJU_LITE_REFINED,v1.5.10+astro
