term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1936-01-06T11:50:45Z,67.22,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1936-02-04T23:35:43Z,67.32,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1936-03-05T17:55:45Z,67.41,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1936-04-04T23:11:12Z,67.51,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1936-05-05T16:57:52Z,67.60,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1936-06-05T21:29:08Z,67.70,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1936-07-07T07:53:39Z,67.80,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1936-08-07T17:35:12Z,67.89,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1936-09-07T20:09:37Z,67.99,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1936-10-08T11:20:10Z,68.09,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1936-11-07T14:03:33Z,68.18,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1936-12-07T06:34:24Z,68.28,SAJU_LITE_REFINED,v1.5.10+astro
