term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1953-01-05T14:55:07Z,87.92,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1953-02-04T02:38:21Z,88.03,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1953-03-05T20:53:16Z,88.14,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1953-04-05T02:01:42Z,88.24,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1953-05-05T19:41:00Z,88.35,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1953-06-06T00:06:43Z,88.45,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1953-07-07T10:28:52Z,88.56,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1953-08-07T20:11:59Z,88.67,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1953-09-07T22:51:32Z,88.77,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1953-10-08T14:09:21Z,88.88,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1953-11-07T16:59:36Z,88.99,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1953-12-07T09:35:43Z,89.10,SAJU_LITE_REFINED,v1.5.10+astro
