term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1965-01-05T13:01:27Z,103.66,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1965-02-04T00:43:54Z,103.77,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1965-03-05T18:55:38Z,103.88,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1965-04-04T23:59:20Z,104.00,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1965-05-05T17:33:52Z,104.11,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1965-06-05T21:55:38Z,104.22,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1965-07-07T08:16:28Z,104.33,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1965-08-07T18:00:39Z,104.45,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1965-09-07T20:43:54Z,104.56,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1965-10-08T12:06:27Z,104.67,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1965-11-07T15:01:42Z,104.78,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1965-12-07T07:41:15Z,104.89,SAJU_LITE_REFINED,v1.5.10+astro
