term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2004-01-06T00:14:06Z,64.31,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2004-02-04T11:53:07Z,64.34,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2004-03-05T05:53:39Z,64.37,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2004-04-04T10:41:15Z,64.41,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2004-05-05T03:58:32Z,64.44,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2004-06-05T08:07:30Z,64.47,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2004-07-06T18:22:48Z,64.50,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2004-08-07T04:10:56Z,64.53,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2004-09-07T07:05:55Z,64.56,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2004-10-07T22:44:57Z,64.59,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2004-11-07T01:56:17Z,64.62,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2004-12-06T18:48:07Z,64.65,SAJU_LITE_REFINED,v1.5.10+astro
