term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1923-01-06T08:13:34Z,52.98,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1923-02-04T20:00:07Z,53.06,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1923-03-06T14:24:07Z,53.15,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1923-04-05T19:45:13Z,53.24,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1923-05-06T13:37:50Z,53.32,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1923-06-06T18:13:50Z,53.41,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1923-07-08T04:40:28Z,53.50,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1923-08-08T14:20:26Z,53.58,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1923-09-08T16:51:01Z,53.67,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1923-10-09T07:56:10Z,53.76,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1923-11-08T10:33:52Z,53.84,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1923-12-08T03:00:55Z,53.93,SAJU_LITE_REFINED,v1.5.10+astro
