term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1986-01-05T15:19:22Z,132.75,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1986-02-04T02:59:52Z,132.87,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1986-03-05T21:05:24Z,132.99,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1986-04-05T02:00:23Z,133.11,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1986-05-05T19:25:42Z,133.22,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1986-06-05T23:40:12Z,133.34,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1986-07-07T09:58:17Z,133.46,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1986-08-07T19:44:25Z,133.58,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1986-09-07T22:33:52Z,133.70,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1986-10-08T14:05:24Z,133.82,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1986-11-07T17:09:21Z,133.93,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1986-12-07T09:55:23Z,134.05,SAJU_LITE_REFINED,v1.5.10+astro
