term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1946-01-05T22:19:38Z,79.14,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1946-02-04T10:04:05Z,79.25,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1946-03-06T04:21:13Z,79.35,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1946-04-05T09:32:49Z,79.45,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1946-05-06T03:15:25Z,79.56,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1946-06-06T07:43:38Z,79.66,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1946-07-07T18:06:59Z,79.76,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1946-08-08T03:49:10Z,79.86,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1946-09-08T06:26:29Z,79.97,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1946-10-08T21:41:00Z,80.07,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1946-11-08T00:28:20Z,80.17,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1946-12-07T17:01:58Z,80.28,SAJU_LITE_REFINED,v1.5.10+astro
