term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2038-01-05T06:20:57Z,83.26,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2038-02-03T17:57:13Z,83.33,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2038-03-05T11:48:23Z,83.39,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2038-04-04T16:22:16Z,83.45,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2038-05-05T09:25:26Z,83.51,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2038-06-05T13:22:48Z,83.58,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2038-07-06T23:33:52Z,83.64,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2038-08-07T09:25:10Z,83.70,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2038-09-07T12:30:43Z,83.76,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2038-10-08T04:24:07Z,83.83,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2038-11-07T07:49:57Z,83.89,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2038-12-07T00:52:36Z,83.95,SAJU_LITE_REFINED,v1.5.10+astro
