term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1925-01-05T19:56:33Z,55.07,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1925-02-04T07:43:06Z,55.16,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1925-03-06T02:06:27Z,55.24,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1925-04-05T07:26:45Z,55.33,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1925-05-06T01:18:35Z,55.42,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1925-06-06T05:53:55Z,55.51,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1925-07-07T16:20:10Z,55.60,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1925-08-08T02:00:23Z,55.68,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1925-09-08T04:31:14Z,55.77,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1925-10-08T19:37:02Z,55.86,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1925-11-07T22:15:41Z,55.95,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1925-12-07T14:43:06Z,56.04,SAJU_LITE_REFINED,v1.5.10+astro
