term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2005-01-05T06:01:58Z,64.69,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2005-02-03T17:40:44Z,64.72,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2005-03-05T11:41:00Z,64.75,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2005-04-04T16:28:04Z,64.78,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2005-05-05T09:44:57Z,64.81,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2005-06-05T13:53:16Z,64.85,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2005-07-07T00:08:34Z,64.88,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2005-08-07T09:56:42Z,64.91,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2005-09-07T12:52:04Z,64.94,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2005-10-08T04:31:30Z,64.97,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2005-11-07T07:43:22Z,65.01,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2005-12-07T00:35:27Z,65.04,SAJU_LITE_REFINED,v1.5.10+astro
