term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1935-01-06T06:01:58Z,66.07,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1935-02-04T17:47:03Z,66.17,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1935-03-06T12:07:15Z,66.26,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1935-04-05T17:23:04Z,66.36,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1935-05-06T11:10:09Z,66.45,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1935-06-06T15:41:47Z,66.55,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1935-07-08T02:06:27Z,66.64,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1935-08-08T11:47:35Z,66.74,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1935-09-08T14:21:45Z,66.84,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1935-10-09T05:31:46Z,66.93,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1935-11-08T08:14:38Z,67.03,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1935-12-08T00:44:57Z,67.12,SAJU_LITE_REFINED,v1.5.10+astro
