term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1951-01-06T03:19:54Z,85.38,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1951-02-04T15:03:33Z,85.49,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1951-03-06T09:18:51Z,85.59,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1951-04-05T14:28:04Z,85.70,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1951-05-06T08:08:18Z,85.80,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1951-06-06T12:34:40Z,85.91,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1951-07-07T22:57:05Z,86.01,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1951-08-08T08:39:40Z,86.12,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1951-09-08T11:18:35Z,86.23,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1951-10-09T02:35:27Z,86.33,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1951-11-08T05:24:39Z,86.44,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1951-12-07T21:59:52Z,86.54,SAJU_LITE_REFINED,v1.5.10+astro
