term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1934-01-06T00:13:50Z,64.93,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1934-02-04T11:59:04Z,65.03,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1934-03-06T06:19:22Z,65.12,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1934-04-05T11:35:43Z,65.22,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1934-05-06T05:23:04Z,65.31,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1934-06-06T09:54:51Z,65.41,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1934-07-07T20:19:38Z,65.50,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1934-08-08T06:00:39Z,65.60,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1934-09-08T08:34:24Z,65.69,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1934-10-08T23:44:09Z,65.79,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1934-11-08T02:26:29Z,65.88,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1934-12-07T18:56:33Z,65.98,SAJU_LITE_REFINED,v1.5.10+astro
