term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1958-01-05T20:03:40Z,94.38,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1958-02-04T07:47:03Z,94.49,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1958-03-06T02:00:46Z,94.60,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1958-04-05T07:07:22Z,94.71,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1958-05-06T00:44:57Z,94.82,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1958-06-06T05:09:12Z,94.93,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1958-07-07T15:30:58Z,95.04,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1958-08-08T01:15:00Z,95.15,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1958-09-08T03:56:17Z,95.25,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1958-10-08T19:16:19Z,95.36,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1958-11-07T22:08:57Z,95.47,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1958-12-07T14:46:48Z,95.58,SAJU_LITE_REFINED,v1.5.10+astro
