term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1999-01-05T19:05:24Z,62.62,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1999-02-04T06:44:57Z,62.64,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1999-03-06T00:47:03Z,62.67,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1999-04-05T05:37:02Z,62.69,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1999-05-05T22:56:58Z,62.72,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1999-06-06T03:07:30Z,62.75,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1999-07-07T13:24:07Z,62.77,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1999-08-07T23:11:59Z,62.80,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1999-09-08T02:05:40Z,62.83,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1999-10-08T17:42:50Z,62.85,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1999-11-07T20:52:36Z,62.88,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1999-12-07T13:42:50Z,62.91,SAJU_LITE_REFINED,v1.5.10+astro
