term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1992-01-06T02:06:11Z,141.30,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1992-02-04T13:46:16Z,141.42,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1992-03-05T07:49:57Z,141.54,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1992-04-04T12:42:34Z,141.66,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1992-05-05T06:05:08Z,141.78,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1992-06-05T10:17:47Z,141.90,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1992-07-06T20:34:56Z,142.01,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1992-08-07T06:22:16Z,142.13,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1992-09-07T09:13:50Z,142.25,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1992-10-08T00:48:07Z,142.37,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1992-11-07T03:54:58Z,142.49,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1992-12-06T20:43:06Z,142.61,SAJU_LITE_REFINED,v1.5.10+astro
