term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1930-01-06T01:04:05Z,60.46,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1930-02-04T12:49:42Z,60.55,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1930-03-06T07:11:12Z,60.64,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1930-04-05T12:29:23Z,60.73,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1930-05-06T06:18:35Z,60.82,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1930-06-06T10:51:48Z,60.92,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1930-07-07T21:17:00Z,61.01,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1930-08-08T06:57:36Z,61.10,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1930-09-08T09:29:55Z,61.19,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1930-10-09T00:37:34Z,61.28,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1930-11-08T03:18:03Z,61.38,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1930-12-07T19:46:48Z,61.47,SAJU_LITE_REFINED,v1.5.10+astro
