term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1921-01-05T20:29:55Z,50.93,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1921-02-04T08:16:44Z,51.01,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1921-03-06T02:41:15Z,51.10,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1921-04-05T08:03:17Z,51.18,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1921-05-06T01:56:42Z,51.27,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1921-06-06T06:33:05Z,51.35,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1921-07-07T16:59:52Z,51.44,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1921-08-08T02:39:40Z,51.52,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1921-09-08T05:09:37Z,51.61,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1921-10-08T20:14:06Z,51.69,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1921-11-07T22:51:01Z,51.78,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1921-12-07T15:17:32Z,51.86,SAJU_LITE_REFINED,v1.5.10+astro
