term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2036-01-05T18:39:09Z,81.79,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2036-02-04T06:15:25Z,81.85,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2036-03-05T00:07:15Z,81.91,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2036-04-04T04:42:03Z,81.97,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2036-05-04T21:46:00Z,82.03,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2036-06-05T01:44:25Z,82.09,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2036-07-06T11:55:30Z,82.16,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2036-08-06T21:47:03Z,82.22,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2036-09-07T00:52:04Z,82.28,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2036-10-07T16:44:41Z,82.34,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2036-11-06T20:09:53Z,82.40,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2036-12-06T13:11:59Z,82.46,SAJU_LITE_REFINED,v1.5.10+astro
